,distance,time,geometry,clock_time,From,To
0,2080,399,"LINESTRING (106.8146418 -6.3923552, 106.8146932 -6.3926697, 106.8146932 -6.3926697, 106.814822 -6.3926482, 106.814822 -6.3926482, 106.8147898 -6.3923478, 106.8147898 -6.3923478, 106.8158948 -6.3922298, 106.8158948 -6.3922298, 106.8161201 -6.3915002, 106.8162382 -6.391232, 106.8165278 -6.3907278, 106.8165278 -6.3907278, 106.8166029 -6.3904595, 106.8166029 -6.3904595, 106.8167424 -6.3896334, 106.8167424 -6.3896334, 106.8164635 -6.3896763, 106.8164635 -6.3896763, 106.8164742 -6.3896012, 106.8163562 -6.3888717, 106.8163562 -6.3888717, 106.8166566 -6.3888717, 106.8174827 -6.3888073, 106.8178689 -6.3887966, 106.8182874 -6.3888288, 106.818856 -6.388936, 106.818856 -6.388936, 106.8195426 -6.3891828, 106.8201649 -6.3895047, 106.8208623 -6.3898265, 106.8211627 -6.3899446, 106.8215275 -6.3900518, 106.8218601 -6.3901055, 106.8223643 -6.3901484, 106.8231905 -6.3901484, 106.8251967 -6.3900948, 106.8251967 -6.3900948, 106.8253899 -6.3899875, 106.825583 -6.3899231, 106.8256795 -6.3897729, 106.8262053 -6.3887858, 106.8265915 -6.3882172, 106.8265915 -6.3882172, 106.8266666 -6.3882816, 106.8266666 -6.3882816, 106.8264091 -6.3886356, 106.8261945 -6.3889682, 106.8259263 -6.3895261, 106.8259263 -6.3895261)",2019-02-09T08:00:00,04 pasar baru jln nusantara,02 pertigaan ramanda arah terminal depok
0,2080,424,"LINESTRING (106.8146418 -6.3923552, 106.8146932 -6.3926697, 106.8146932 -6.3926697, 106.814822 -6.3926482, 106.814822 -6.3926482, 106.8147898 -6.3923478, 106.8147898 -6.3923478, 106.8158948 -6.3922298, 106.8158948 -6.3922298, 106.8161201 -6.3915002, 106.8162382 -6.391232, 106.8165278 -6.3907278, 106.8165278 -6.3907278, 106.8166029 -6.3904595, 106.8166029 -6.3904595, 106.8167424 -6.3896334, 106.8167424 -6.3896334, 106.8164635 -6.3896763, 106.8164635 -6.3896763, 106.8164742 -6.3896012, 106.8163562 -6.3888717, 106.8163562 -6.3888717, 106.8166566 -6.3888717, 106.8174827 -6.3888073, 106.8178689 -6.3887966, 106.8182874 -6.3888288, 106.818856 -6.388936, 106.818856 -6.388936, 106.8195426 -6.3891828, 106.8201649 -6.3895047, 106.8208623 -6.3898265, 106.8211627 -6.3899446, 106.8215275 -6.3900518, 106.8218601 -6.3901055, 106.8223643 -6.3901484, 106.8231905 -6.3901484, 106.8251967 -6.3900948, 106.8251967 -6.3900948, 106.8253899 -6.3899875, 106.825583 -6.3899231, 106.8256795 -6.3897729, 106.8262053 -6.3887858, 106.8265915 -6.3882172, 106.8265915 -6.3882172, 106.8266666 -6.3882816, 106.8266666 -6.3882816, 106.8264091 -6.3886356, 106.8261945 -6.3889682, 106.8259263 -6.3895261, 106.8259263 -6.3895261)",2019-02-09T09:00:00,04 pasar baru jln nusantara,02 pertigaan ramanda arah terminal depok
0,3132,843,"LINESTRING (106.8146418 -6.3923552, 106.8146932 -6.3926697, 106.8147147 -6.3930666, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8136525 -6.3983023, 106.8135345 -6.398828, 106.8134487 -6.3990104, 106.8134487 -6.3990104, 106.8137705 -6.3991392, 106.814425 -6.3993537, 106.8149829 -6.3994932, 106.8157017 -6.3996434, 106.8164849 -6.3997078, 106.8177938 -6.3997507, 106.8180835 -6.39974, 106.8185878 -6.3997507, 106.8187594 -6.3998151, 106.8189847 -6.3999975, 106.8189847 -6.3999975, 106.8190813 -6.3998795, 106.8191779 -6.3998044, 106.8194997 -6.3994932, 106.8198216 -6.3991499, 106.8198216 -6.3991499, 106.8201649 -6.3985813, 106.8208408 -6.3973153, 106.8214095 -6.3961565, 106.8216133 -6.3958776, 106.8218601 -6.3955772, 106.8228149 -6.3946867, 106.8233299 -6.3942468, 106.8234372 -6.3940859, 106.8234372 -6.3940859, 106.8234694 -6.394043, 106.8234694 -6.394043, 106.8236411 -6.3937855, 106.8238127 -6.39341, 106.8242741 -6.3926053, 106.8246925 -6.3918114, 106.824789 -6.3915646, 106.8249285 -6.3912749, 106.8253362 -6.3905454, 106.8254864 -6.3900948, 106.8256795 -6.3897729, 106.8262053 -6.3887858, 106.8265915 -6.3882172, 106.8265915 -6.3882172, 106.8266666 -6.3882816, 106.8266666 -6.3882816, 106.8264091 -6.3886356, 106.8261945 -6.3889682, 106.8259263 -6.3895261, 106.8259263 -6.3895261)",2019-02-09T17:00:00,04 pasar baru jln nusantara,02 pertigaan ramanda arah terminal depok
0,3132,834,"LINESTRING (106.8146418 -6.3923552, 106.8146932 -6.3926697, 106.8147147 -6.3930666, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8136525 -6.3983023, 106.8135345 -6.398828, 106.8134487 -6.3990104, 106.8134487 -6.3990104, 106.8137705 -6.3991392, 106.814425 -6.3993537, 106.8149829 -6.3994932, 106.8157017 -6.3996434, 106.8164849 -6.3997078, 106.8177938 -6.3997507, 106.8180835 -6.39974, 106.8185878 -6.3997507, 106.8187594 -6.3998151, 106.8189847 -6.3999975, 106.8189847 -6.3999975, 106.8190813 -6.3998795, 106.8191779 -6.3998044, 106.8194997 -6.3994932, 106.8198216 -6.3991499, 106.8198216 -6.3991499, 106.8201649 -6.3985813, 106.8208408 -6.3973153, 106.8214095 -6.3961565, 106.8216133 -6.3958776, 106.8218601 -6.3955772, 106.8228149 -6.3946867, 106.8233299 -6.3942468, 106.8234372 -6.3940859, 106.8234372 -6.3940859, 106.8234694 -6.394043, 106.8234694 -6.394043, 106.8236411 -6.3937855, 106.8238127 -6.39341, 106.8242741 -6.3926053, 106.8246925 -6.3918114, 106.824789 -6.3915646, 106.8249285 -6.3912749, 106.8253362 -6.3905454, 106.8254864 -6.3900948, 106.8256795 -6.3897729, 106.8262053 -6.3887858, 106.8265915 -6.3882172, 106.8265915 -6.3882172, 106.8266666 -6.3882816, 106.8266666 -6.3882816, 106.8264091 -6.3886356, 106.8261945 -6.3889682, 106.8259263 -6.3895261, 106.8259263 -6.3895261)",2019-02-09T18:00:00,04 pasar baru jln nusantara,02 pertigaan ramanda arah terminal depok
0,3132,816,"LINESTRING (106.8146418 -6.3923552, 106.8146932 -6.3926697, 106.8147147 -6.3930666, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8136525 -6.3983023, 106.8135345 -6.398828, 106.8134487 -6.3990104, 106.8134487 -6.3990104, 106.8137705 -6.3991392, 106.814425 -6.3993537, 106.8149829 -6.3994932, 106.8157017 -6.3996434, 106.8164849 -6.3997078, 106.8177938 -6.3997507, 106.8180835 -6.39974, 106.8185878 -6.3997507, 106.8187594 -6.3998151, 106.8189847 -6.3999975, 106.8189847 -6.3999975, 106.8190813 -6.3998795, 106.8191779 -6.3998044, 106.8194997 -6.3994932, 106.8198216 -6.3991499, 106.8198216 -6.3991499, 106.8201649 -6.3985813, 106.8208408 -6.3973153, 106.8214095 -6.3961565, 106.8216133 -6.3958776, 106.8218601 -6.3955772, 106.8228149 -6.3946867, 106.8233299 -6.3942468, 106.8234372 -6.3940859, 106.8234372 -6.3940859, 106.8234694 -6.394043, 106.8234694 -6.394043, 106.8236411 -6.3937855, 106.8238127 -6.39341, 106.8242741 -6.3926053, 106.8246925 -6.3918114, 106.824789 -6.3915646, 106.8249285 -6.3912749, 106.8253362 -6.3905454, 106.8254864 -6.3900948, 106.8256795 -6.3897729, 106.8262053 -6.3887858, 106.8265915 -6.3882172, 106.8265915 -6.3882172, 106.8266666 -6.3882816, 106.8266666 -6.3882816, 106.8264091 -6.3886356, 106.8261945 -6.3889682, 106.8259263 -6.3895261, 106.8259263 -6.3895261)",2019-02-09T19:00:00,04 pasar baru jln nusantara,02 pertigaan ramanda arah terminal depok
0,1758,309,"LINESTRING (106.8146418 -6.3923552, 106.8146932 -6.3926697, 106.8146932 -6.3926697, 106.814822 -6.3926482, 106.814822 -6.3926482, 106.8147898 -6.3923478, 106.8147898 -6.3923478, 106.8158948 -6.3922298, 106.8158948 -6.3922298, 106.8161201 -6.3915002, 106.8162382 -6.391232, 106.8165278 -6.3907278, 106.8165278 -6.3907278, 106.8166029 -6.3904595, 106.8166029 -6.3904595, 106.8167424 -6.3896334, 106.8167424 -6.3896334, 106.8164635 -6.3896763, 106.8164635 -6.3896763, 106.8164742 -6.3896012, 106.8163562 -6.3888717, 106.8163562 -6.3888717, 106.8166566 -6.3888717, 106.8174827 -6.3888073, 106.8178689 -6.3887966, 106.8182874 -6.3888288, 106.818856 -6.388936, 106.818856 -6.388936, 106.8195426 -6.3891828, 106.8201649 -6.3895047, 106.8208623 -6.3898265, 106.8211627 -6.3899446, 106.8215275 -6.3900518, 106.8218601 -6.3901055, 106.8223643 -6.3901484, 106.8231905 -6.3901484, 106.8251967 -6.3900948, 106.8251967 -6.3900948, 106.8253899 -6.3899875, 106.825583 -6.3899231, 106.8256795 -6.3897729, 106.8256795 -6.3897729, 106.8256795 -6.3895905, 106.8257852 -6.3893984, 106.8257852 -6.3893984)",2019-02-09T07:00:00,04 pasar baru jln nusantara,03 pertigaan ramanda arah depok mall
0,1758,322,"LINESTRING (106.8146418 -6.3923552, 106.8146932 -6.3926697, 106.8146932 -6.3926697, 106.814822 -6.3926482, 106.814822 -6.3926482, 106.8147898 -6.3923478, 106.8147898 -6.3923478, 106.8158948 -6.3922298, 106.8158948 -6.3922298, 106.8161201 -6.3915002, 106.8162382 -6.391232, 106.8165278 -6.3907278, 106.8165278 -6.3907278, 106.8166029 -6.3904595, 106.8166029 -6.3904595, 106.8167424 -6.3896334, 106.8167424 -6.3896334, 106.8164635 -6.3896763, 106.8164635 -6.3896763, 106.8164742 -6.3896012, 106.8163562 -6.3888717, 106.8163562 -6.3888717, 106.8166566 -6.3888717, 106.8174827 -6.3888073, 106.8178689 -6.3887966, 106.8182874 -6.3888288, 106.818856 -6.388936, 106.818856 -6.388936, 106.8195426 -6.3891828, 106.8201649 -6.3895047, 106.8208623 -6.3898265, 106.8211627 -6.3899446, 106.8215275 -6.3900518, 106.8218601 -6.3901055, 106.8223643 -6.3901484, 106.8231905 -6.3901484, 106.8251967 -6.3900948, 106.8251967 -6.3900948, 106.8253899 -6.3899875, 106.825583 -6.3899231, 106.8256795 -6.3897729, 106.8256795 -6.3897729, 106.8256795 -6.3895905, 106.8257852 -6.3893984, 106.8257852 -6.3893984)",2019-02-09T08:00:00,04 pasar baru jln nusantara,03 pertigaan ramanda arah depok mall
0,1758,340,"LINESTRING (106.8146418 -6.3923552, 106.8146932 -6.3926697, 106.8146932 -6.3926697, 106.814822 -6.3926482, 106.814822 -6.3926482, 106.8147898 -6.3923478, 106.8147898 -6.3923478, 106.8158948 -6.3922298, 106.8158948 -6.3922298, 106.8161201 -6.3915002, 106.8162382 -6.391232, 106.8165278 -6.3907278, 106.8165278 -6.3907278, 106.8166029 -6.3904595, 106.8166029 -6.3904595, 106.8167424 -6.3896334, 106.8167424 -6.3896334, 106.8164635 -6.3896763, 106.8164635 -6.3896763, 106.8164742 -6.3896012, 106.8163562 -6.3888717, 106.8163562 -6.3888717, 106.8166566 -6.3888717, 106.8174827 -6.3888073, 106.8178689 -6.3887966, 106.8182874 -6.3888288, 106.818856 -6.388936, 106.818856 -6.388936, 106.8195426 -6.3891828, 106.8201649 -6.3895047, 106.8208623 -6.3898265, 106.8211627 -6.3899446, 106.8215275 -6.3900518, 106.8218601 -6.3901055, 106.8223643 -6.3901484, 106.8231905 -6.3901484, 106.8251967 -6.3900948, 106.8251967 -6.3900948, 106.8253899 -6.3899875, 106.825583 -6.3899231, 106.8256795 -6.3897729, 106.8256795 -6.3897729, 106.8256795 -6.3895905, 106.8257852 -6.3893984, 106.8257852 -6.3893984)",2019-02-09T09:00:00,04 pasar baru jln nusantara,03 pertigaan ramanda arah depok mall
0,2810,728,"LINESTRING (106.8146418 -6.3923552, 106.8146932 -6.3926697, 106.8147147 -6.3930666, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8136525 -6.3983023, 106.8135345 -6.398828, 106.8134487 -6.3990104, 106.8134487 -6.3990104, 106.8137705 -6.3991392, 106.814425 -6.3993537, 106.8149829 -6.3994932, 106.8157017 -6.3996434, 106.8164849 -6.3997078, 106.8177938 -6.3997507, 106.8180835 -6.39974, 106.8185878 -6.3997507, 106.8187594 -6.3998151, 106.8189847 -6.3999975, 106.8189847 -6.3999975, 106.8190813 -6.3998795, 106.8191779 -6.3998044, 106.8194997 -6.3994932, 106.8198216 -6.3991499, 106.8198216 -6.3991499, 106.8201649 -6.3985813, 106.8208408 -6.3973153, 106.8214095 -6.3961565, 106.8216133 -6.3958776, 106.8218601 -6.3955772, 106.8228149 -6.3946867, 106.8233299 -6.3942468, 106.8234372 -6.3940859, 106.8234372 -6.3940859, 106.8234694 -6.394043, 106.8234694 -6.394043, 106.8236411 -6.3937855, 106.8238127 -6.39341, 106.8242741 -6.3926053, 106.8246925 -6.3918114, 106.824789 -6.3915646, 106.8249285 -6.3912749, 106.8253362 -6.3905454, 106.8254864 -6.3900948, 106.8256795 -6.3897729, 106.8256795 -6.3897729, 106.8256795 -6.3895905, 106.8257852 -6.3893984, 106.8257852 -6.3893984)",2019-02-09T17:00:00,04 pasar baru jln nusantara,03 pertigaan ramanda arah depok mall
0,2810,718,"LINESTRING (106.8146418 -6.3923552, 106.8146932 -6.3926697, 106.8147147 -6.3930666, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8136525 -6.3983023, 106.8135345 -6.398828, 106.8134487 -6.3990104, 106.8134487 -6.3990104, 106.8137705 -6.3991392, 106.814425 -6.3993537, 106.8149829 -6.3994932, 106.8157017 -6.3996434, 106.8164849 -6.3997078, 106.8177938 -6.3997507, 106.8180835 -6.39974, 106.8185878 -6.3997507, 106.8187594 -6.3998151, 106.8189847 -6.3999975, 106.8189847 -6.3999975, 106.8190813 -6.3998795, 106.8191779 -6.3998044, 106.8194997 -6.3994932, 106.8198216 -6.3991499, 106.8198216 -6.3991499, 106.8201649 -6.3985813, 106.8208408 -6.3973153, 106.8214095 -6.3961565, 106.8216133 -6.3958776, 106.8218601 -6.3955772, 106.8228149 -6.3946867, 106.8233299 -6.3942468, 106.8234372 -6.3940859, 106.8234372 -6.3940859, 106.8234694 -6.394043, 106.8234694 -6.394043, 106.8236411 -6.3937855, 106.8238127 -6.39341, 106.8242741 -6.3926053, 106.8246925 -6.3918114, 106.824789 -6.3915646, 106.8249285 -6.3912749, 106.8253362 -6.3905454, 106.8254864 -6.3900948, 106.8256795 -6.3897729, 106.8256795 -6.3897729, 106.8256795 -6.3895905, 106.8257852 -6.3893984, 106.8257852 -6.3893984)",2019-02-09T18:00:00,04 pasar baru jln nusantara,03 pertigaan ramanda arah depok mall
0,2810,702,"LINESTRING (106.8146418 -6.3923552, 106.8146932 -6.3926697, 106.8147147 -6.3930666, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8136525 -6.3983023, 106.8135345 -6.398828, 106.8134487 -6.3990104, 106.8134487 -6.3990104, 106.8137705 -6.3991392, 106.814425 -6.3993537, 106.8149829 -6.3994932, 106.8157017 -6.3996434, 106.8164849 -6.3997078, 106.8177938 -6.3997507, 106.8180835 -6.39974, 106.8185878 -6.3997507, 106.8187594 -6.3998151, 106.8189847 -6.3999975, 106.8189847 -6.3999975, 106.8190813 -6.3998795, 106.8191779 -6.3998044, 106.8194997 -6.3994932, 106.8198216 -6.3991499, 106.8198216 -6.3991499, 106.8201649 -6.3985813, 106.8208408 -6.3973153, 106.8214095 -6.3961565, 106.8216133 -6.3958776, 106.8218601 -6.3955772, 106.8228149 -6.3946867, 106.8233299 -6.3942468, 106.8234372 -6.3940859, 106.8234372 -6.3940859, 106.8234694 -6.394043, 106.8234694 -6.394043, 106.8236411 -6.3937855, 106.8238127 -6.39341, 106.8242741 -6.3926053, 106.8246925 -6.3918114, 106.824789 -6.3915646, 106.8249285 -6.3912749, 106.8253362 -6.3905454, 106.8254864 -6.3900948, 106.8256795 -6.3897729, 106.8256795 -6.3897729, 106.8256795 -6.3895905, 106.8257852 -6.3893984, 106.8257852 -6.3893984)",2019-02-09T19:00:00,04 pasar baru jln nusantara,03 pertigaan ramanda arah depok mall
0,845,136,"LINESTRING (106.8146418 -6.3923552, 106.8146932 -6.3926697, 106.8147147 -6.3930666, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8136525 -6.3983023, 106.8135345 -6.398828, 106.8134487 -6.3990104, 106.8134487 -6.3990104, 106.8133307 -6.3990748, 106.8130946 -6.3991499, 106.8129981 -6.3991499, 106.8127089 -6.3990678, 106.8127089 -6.3990678)",2019-02-09T07:00:00,04 pasar baru jln nusantara,05 jln raya sawangan
0,845,142,"LINESTRING (106.8146418 -6.3923552, 106.8146932 -6.3926697, 106.8147147 -6.3930666, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8136525 -6.3983023, 106.8135345 -6.398828, 106.8134487 -6.3990104, 106.8134487 -6.3990104, 106.8133307 -6.3990748, 106.8130946 -6.3991499, 106.8129981 -6.3991499, 106.8127089 -6.3990678, 106.8127089 -6.3990678)",2019-02-09T08:00:00,04 pasar baru jln nusantara,05 jln raya sawangan
0,845,151,"LINESTRING (106.8146418 -6.3923552, 106.8146932 -6.3926697, 106.8147147 -6.3930666, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8136525 -6.3983023, 106.8135345 -6.398828, 106.8134487 -6.3990104, 106.8134487 -6.3990104, 106.8133307 -6.3990748, 106.8130946 -6.3991499, 106.8129981 -6.3991499, 106.8127089 -6.3990678, 106.8127089 -6.3990678)",2019-02-09T09:00:00,04 pasar baru jln nusantara,05 jln raya sawangan
0,845,188,"LINESTRING (106.8146418 -6.3923552, 106.8146932 -6.3926697, 106.8147147 -6.3930666, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8136525 -6.3983023, 106.8135345 -6.398828, 106.8134487 -6.3990104, 106.8134487 -6.3990104, 106.8133307 -6.3990748, 106.8130946 -6.3991499, 106.8129981 -6.3991499, 106.8127089 -6.3990678, 106.8127089 -6.3990678)",2019-02-09T17:00:00,04 pasar baru jln nusantara,05 jln raya sawangan
0,845,188,"LINESTRING (106.8146418 -6.3923552, 106.8146932 -6.3926697, 106.8147147 -6.3930666, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8136525 -6.3983023, 106.8135345 -6.398828, 106.8134487 -6.3990104, 106.8134487 -6.3990104, 106.8133307 -6.3990748, 106.8130946 -6.3991499, 106.8129981 -6.3991499, 106.8127089 -6.3990678, 106.8127089 -6.3990678)",2019-02-09T18:00:00,04 pasar baru jln nusantara,05 jln raya sawangan
0,845,189,"LINESTRING (106.8146418 -6.3923552, 106.8146932 -6.3926697, 106.8147147 -6.3930666, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8136525 -6.3983023, 106.8135345 -6.398828, 106.8134487 -6.3990104, 106.8134487 -6.3990104, 106.8133307 -6.3990748, 106.8130946 -6.3991499, 106.8129981 -6.3991499, 106.8127089 -6.3990678, 106.8127089 -6.3990678)",2019-02-09T19:00:00,04 pasar baru jln nusantara,05 jln raya sawangan
0,555,78,"LINESTRING (106.8146418 -6.3923552, 106.8146932 -6.3926697, 106.8147147 -6.3930666, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8138349 -6.3972402)",2019-02-09T07:00:00,04 pasar baru jln nusantara,06 rumah (sarikaya)
0,555,82,"LINESTRING (106.8146418 -6.3923552, 106.8146932 -6.3926697, 106.8147147 -6.3930666, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8138349 -6.3972402)",2019-02-09T08:00:00,04 pasar baru jln nusantara,06 rumah (sarikaya)
0,555,87,"LINESTRING (106.8146418 -6.3923552, 106.8146932 -6.3926697, 106.8147147 -6.3930666, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8138349 -6.3972402)",2019-02-09T09:00:00,04 pasar baru jln nusantara,06 rumah (sarikaya)
0,555,104,"LINESTRING (106.8146418 -6.3923552, 106.8146932 -6.3926697, 106.8147147 -6.3930666, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8138349 -6.3972402)",2019-02-09T17:00:00,04 pasar baru jln nusantara,06 rumah (sarikaya)
0,555,106,"LINESTRING (106.8146418 -6.3923552, 106.8146932 -6.3926697, 106.8147147 -6.3930666, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8138349 -6.3972402)",2019-02-09T18:00:00,04 pasar baru jln nusantara,06 rumah (sarikaya)
0,555,106,"LINESTRING (106.8146418 -6.3923552, 106.8146932 -6.3926697, 106.8147147 -6.3930666, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8138349 -6.3972402)",2019-02-09T19:00:00,04 pasar baru jln nusantara,06 rumah (sarikaya)
0,778,118,"LINESTRING (106.8146418 -6.3923552, 106.8146932 -6.3926697, 106.8147147 -6.3930666, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8136525 -6.3983023, 106.8135345 -6.398828, 106.8134487 -6.3990104, 106.8134487 -6.3990104, 106.8136186 -6.3990784, 106.8136186 -6.3990784)",2019-02-09T07:00:00,04 pasar baru jln nusantara,"07 dewi sartika, perlimaan, lajur lama"
0,778,124,"LINESTRING (106.8146418 -6.3923552, 106.8146932 -6.3926697, 106.8147147 -6.3930666, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8136525 -6.3983023, 106.8135345 -6.398828, 106.8134487 -6.3990104, 106.8134487 -6.3990104, 106.8136186 -6.3990784, 106.8136186 -6.3990784)",2019-02-09T08:00:00,04 pasar baru jln nusantara,"07 dewi sartika, perlimaan, lajur lama"
0,778,132,"LINESTRING (106.8146418 -6.3923552, 106.8146932 -6.3926697, 106.8147147 -6.3930666, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8136525 -6.3983023, 106.8135345 -6.398828, 106.8134487 -6.3990104, 106.8134487 -6.3990104, 106.8136186 -6.3990784, 106.8136186 -6.3990784)",2019-02-09T09:00:00,04 pasar baru jln nusantara,"07 dewi sartika, perlimaan, lajur lama"
0,778,167,"LINESTRING (106.8146418 -6.3923552, 106.8146932 -6.3926697, 106.8147147 -6.3930666, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8136525 -6.3983023, 106.8135345 -6.398828, 106.8134487 -6.3990104, 106.8134487 -6.3990104, 106.8136186 -6.3990784, 106.8136186 -6.3990784)",2019-02-09T17:00:00,04 pasar baru jln nusantara,"07 dewi sartika, perlimaan, lajur lama"
0,778,167,"LINESTRING (106.8146418 -6.3923552, 106.8146932 -6.3926697, 106.8147147 -6.3930666, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8136525 -6.3983023, 106.8135345 -6.398828, 106.8134487 -6.3990104, 106.8134487 -6.3990104, 106.8136186 -6.3990784, 106.8136186 -6.3990784)",2019-02-09T18:00:00,04 pasar baru jln nusantara,"07 dewi sartika, perlimaan, lajur lama"
0,778,168,"LINESTRING (106.8146418 -6.3923552, 106.8146932 -6.3926697, 106.8147147 -6.3930666, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8136525 -6.3983023, 106.8135345 -6.398828, 106.8134487 -6.3990104, 106.8134487 -6.3990104, 106.8136186 -6.3990784, 106.8136186 -6.3990784)",2019-02-09T19:00:00,04 pasar baru jln nusantara,"07 dewi sartika, perlimaan, lajur lama"
0,780,119,"LINESTRING (106.8146418 -6.3923552, 106.8146932 -6.3926697, 106.8147147 -6.3930666, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8136525 -6.3983023, 106.8135345 -6.398828, 106.8134487 -6.3990104, 106.8134487 -6.3990104, 106.8136024 -6.3990719, 106.8136024 -6.3990719)",2019-02-09T07:00:00,04 pasar baru jln nusantara,"08 dewi sartika, perlimaan, lajur baru"
